T_DB (K),P (Pa),x_w (mol/mol),x_w_sat(mol/hmol),x_w_gas (mol/mol),h_gas (J/mol),s_gas (J/mol/K),v_gas (m3/mol),x_w_liq (mol/mol),h_liq (J/mol),s_liq (J/mol/K),v_liq (m3/mol),x_gas (mol/mol),RH,T_WB (K)
272.668387,83026.55,0.05713741,0.007099144,0.007099144,307.1444244,2.829203039,0.027291073,1,0,0,0,0.949603966,1,272.668387
341.3846,66020.853,0.08589551,0.439557378,0.08589551,5886.135568,23.10864016,0.042983574,1,5146.913232,16.81728337,1.84E-05,1,0.195413646,311.7285863
338.148016,185594.4407,0.15565365,0.136054675,0.136054675,8046.592433,21.25811616,0.015129841,1,4904.490205,16.09730729,1.84E-05,0.977314566,1,338.148016
281.66121,150506.849,0.09504592,0.007423122,0.007423122,578.7964938,-1.132841202,0.015547649,1,647.1006652,2.323084972,1.80E-05,0.911721903,1,281.66121
326.123916,192762.446,0.1702622,0.074735034,0.074735034,4918.31101,11.21821985,0.014056154,1,3998.182565,13.3678992,1.83E-05,0.896756962,1,326.123916
281.717642,168570.6213,0.16797801,0.006657018,0.006657018,544.5595364,-2.198879842,0.013883173,1,651.6871672,2.338211659,1.80E-05,0.837597895,1,281.717642
284.665747,151902.9762,0.18556155,0.008995157,0.008995157,737.2588327,-0.644719076,0.015569656,1,874.1899497,3.124976835,1.80E-05,0.821830949,1,284.665747
302.097886,144497.7289,0.0629363,0.02781563,0.02781563,2096.392935,4.44998183,0.017373201,1,2188.210934,7.605693356,1.81E-05,0.963874476,1,302.097886
275.080989,119071.7872,0.01096686,0.005927669,0.005927669,321.8527286,-0.112911422,0.019194463,1,148.094185,0.532428467,1.80E-05,0.99493076,1,275.080989
280.150491,180291.581,0.09334855,0.005595604,0.005595604,450.0899035,-3.098318248,0.012907296,1,533.3516942,1.916237215,1.80E-05,0.911753261,1,280.150491
349.264709,147738.805,0.1195072,0.275830896,0.1195072,7636.066353,21.82914108,0.019643464,1,5743.132459,18.53953578,1.85E-05,1,0.43326256,332.1809704
293.90936,175586.9332,0.09767812,0.014051362,0.014051362,1233.609625,-0.112891231,0.013907337,1,1571.904428,5.535556968,1.80E-05,0.915181425,1,293.90936
301.647283,105128.02,0.18232506,0.037205252,0.037205252,2509.757739,8.477225169,0.023845989,1,2153.629187,7.493494769,1.81E-05,0.849272331,1,301.647283
263.382538,107600.3038,0.01878353,0.00247683,0.00247683,-173.5945962,-1.114796043,0.020335587,1,0,0,0,0.983652811,1,263.382538
253.499016,141057.1842,0.14855481,0.000761623,0.000761623,-541.7772574,-4.791868806,0.014923284,1,0,0,0,0.852094165,1,253.499016
308.163295,85333.7678,0.0654725,0.066283969,0.0654725,3978.708176,15.00520924,0.030011968,1,2643.939809,9.102807031,1.81E-05,1,0.987757694,307.9739188
333.349413,176056.3136,0.16608934,0.115247039,0.115247039,6964.294562,18.37429167,0.0157268,1,4542.477068,15.01958444,1.83E-05,0.942535031,1,333.349413
301.760944,162866.2617,0.09376238,0.024213698,0.024213698,1922.701613,2.86781724,0.015395855,1,2163.14114,7.521561016,1.81E-05,0.928725499,1,301.760944
243.999872,70111.1658,0.09842965,0.000594072,0.000594072,-819.276883,-0.10124638,0.028913777,1,0,0,0,0.902106266,1,243.999872
333.403711,164730.5641,0.12058953,0.123444912,0.12058953,7208.491359,19.68182783,0.016810825,1,4546.399465,15.03197265,1.83E-05,1,0.97686918,332.9491281
363.330213,179966.2401,0.02085778,0.396164516,0.02085778,3576.065808,6.962560022,0.016786778,1,6807.648427,21.52593407,1.87E-05,1,0.052649289,317.0562914
329.871406,196087.041,0.05608221,0.087962131,0.05608221,4186.292639,8.704533461,0.013979948,1,4280.616165,14.22880727,1.83E-05,1,0.637572206,322.3360332
349.321897,157973.953,0.11598416,0.258662486,0.11598416,7477.245269,20.78120597,0.01837359,1,5747.601539,18.55178853,1.85E-05,1,0.448399619,332.9577088
327.120182,147213.0972,0.01550617,0.102584616,0.01550617,2272.93179,4.719769723,0.018471402,1,4072.544753,13.59811665,1.83E-05,1,0.151154925,304.024403
262.448951,103976.3175,0.10667633,0.002358619,0.002358619,-205.8063821,-0.95283343,0.020970028,1,0,0,0,0.895435661,1,262.448951
257.161015,65315.7595,0.18623144,0.002315711,0.002315711,-358.3516604,2.32304882,0.03271731,1,0,0,0,0.815657387,1,257.161015
264.422337,132242.5301,0.12501956,0.002211142,0.002211142,-157.3396488,-2.766808485,0.016608916,1,0,0,0,0.876919433,1,264.422337
372.753747,155396.0617,0.01506454,0.647359319,0.01506454,3590.6326,8.02810104,0.019946438,1,7522.029748,23.46831278,1.88E-05,1,0.023270755,314.8322651
321.266888,125716.6328,0.02414456,0.089953135,0.02414456,2493.62602,6.851870925,0.021241769,1,3631.268766,12.23814024,1.82E-05,1,0.268412657,303.8741329
328.623373,77804.6051,0.00074632,0.20822524,0.00074632,1652.315277,7.732755533,0.035114415,1,4184.752625,13.94421672,1.83E-05,1,0.003584196,290.3403305
264.631336,74765.9112,0.0497492,0.0039744,0.0039744,-67.02469859,2.313212121,0.029412355,1,0,0,0,0.954042546,1,264.631336
353.742206,183521.4414,0.0262711,0.267055451,0.0262711,3539.898809,6.85067224,0.016025638,1,6082.063595,19.50189562,1.85E-05,1,0.098373203,317.1308885
256.934862,97137.8264,0.03713978,0.001526727,0.001526727,-403.2688266,-1.148867633,0.02197404,1,0,0,0,0.964332493,1,256.934862
308.26135,118115.1646,0.18012303,0.048191595,0.048191595,3198.807935,9.776911952,0.021688485,1,2651.8531,9.126554193,1.81E-05,0.861388664,1,308.26135
331.326861,174853.012,0.14275543,0.105598428,0.105598428,6468.319186,16.89517369,0.015740278,1,4389.991107,14.56082163,1.83E-05,0.958456019,1,331.326861
378.895426,148798.4427,0.02826864,0.836323981,0.02826864,4372.412127,10.92656827,0.02117394,1,7988.722604,24.7104518,1.89E-05,1,0.033801064,318.6662273
281.015562,142378.2729,0.03749505,0.007507981,0.007507981,564.3899241,-0.722524688,0.016398103,1,598.126097,2.149528373,1.80E-05,0.969786086,1,281.015562
365.809282,167464.1142,0.06622728,0.467006435,0.06622728,5710.762037,14.56128077,0.018159889,1,6995.337526,22.04140006,1.87E-05,1,0.14181235,327.2020752
279.996865,129852.3517,0.03841351,0.007674704,0.007674704,543.1273296,-0.032819025,0.017915593,1,520.8288807,1.874769278,1.80E-05,0.969023458,1,279.996865
249.360651,158109.3458,0.15307393,0.000454713,0.000454713,-677.8412874,-6.282120837,0.013092982,1,0,0,0,0.847311353,1,249.360651
320.797642,183811.3284,0.00261181,0.060173381,0.00261181,1502.368977,0.193924531,0.014506565,1,3596.834897,12.12758404,1.82E-05,1,0.043404741,298.1745145
249.880534,63261.2343,0.08335597,0.001191096,0.001191096,-620.6390741,1.556573332,0.03282155,1,0,0,0,0.917737143,1,249.880534
294.74183,159844.3885,0.04375638,0.016236997,0.016236997,1357.640619,1.098169247,0.015321265,1,1634.372853,5.748765226,1.81E-05,0.97202641,1,294.74183
350.566278,106972.5475,0.09329933,0.401336813,0.09329933,6490.923094,20.93266736,0.027239601,1,5840.892362,18.82107287,1.85E-05,1,0.232471398,322.2062099
250.740477,101650.8861,0.13281612,0.000807951,0.000807951,-616.4315361,-2.366860099,0.020489264,1,0,0,0,0.867885089,1,250.740477
299.84911,150155.797,0.18620839,0.023478403,0.023478403,1834.429805,3.24680341,0.016593664,1,2018.954145,7.04298633,1.81E-05,0.833357514,1,299.84911
276.673813,75961.4488,0.15953759,0.010389755,0.010389755,572.7013716,4.528092424,0.030269809,1,268.1472309,0.97041329,1.80E-05,0.849286286,1,276.673813
252.810074,94175.8667,0.05972097,0.001065597,0.001065597,-543.8747776,-1.443788496,0.022300407,1,0,0,0,0.941282057,1,252.810074
287.958782,192178.2877,0.18768333,0.008827996,0.008827996,822.9635831,-2.299875969,0.012447535,1,1123.485068,3.993162124,1.80E-05,0.819551669,1,287.958782
307.238231,163160.0509,0.08959157,0.03300114,0.03300114,2479.806699,4.717448649,0.015647436,1,2575.553734,8.875975058,1.81E-05,0.941478286,1,307.238231
277.831361,65670.3051,0.17896387,0.013031789,0.013031789,726.3032509,6.283822888,0.035162049,1,355.7008041,1.286872471,1.80E-05,0.831876976,1,277.831361
280.872944,56075.7822,0.09510277,0.018824636,0.018824636,1076.840744,8.825677405,0.041631639,1,585.8075565,2.111216274,1.80E-05,0.922258409,1,280.872944
318.242005,181634.0853,0.11913388,0.05345427,0.05345427,3725.369571,7.899258703,0.014558528,1,3404.34046,11.5252558,1.82E-05,0.930611266,1,318.242005
281.107482,156805.8484,0.12352073,0.00686327,0.00686327,536.928488,-1.624184252,0.014893168,1,605.3345117,2.1742506,1.80E-05,0.882536355,1,281.107482
260.075689,178982.2506,0.16259908,0.001109946,0.001109946,-337.6808059,-5.972430638,0.012064545,1,0,0,0,0.838331422,1,260.075689
258.32523,144841.8967,0.03174474,0.001166962,0.001166962,-383.174523,-4.390234379,0.014811229,1,0,0,0,0.969386497,1,258.32523
300.114731,67833.5575,0.01138769,0.052665684,0.01138769,1302.211856,8.003269238,0.036776541,1,2037.593827,7.110083213,1.81E-05,1,0.216225996,285.2736108
338.464249,86614.9904,0.17848629,0.294794922,0.17848629,9988.760389,33.47314729,0.032461171,1,4926.868334,16.16883059,1.84E-05,1,0.605459174,328.3144829
335.074279,96598.7299,0.08430162,0.226878341,0.08430162,5624.407582,19.15750058,0.028830304,1,4671.33356,15.40949723,1.83E-05,1,0.371571916,317.2683587
275.087347,111813.046,0.04329005,0.006313758,0.006313758,340.0013278,0.476073192,0.020441849,1,148.444779,0.534178365,1.80E-05,0.962788766,1,275.087347
295.691102,140320.8362,0.12755072,0.019587097,0.019587097,1537.897491,2.802085545,0.017510479,1,1705.572382,5.991136857,1.81E-05,0.889879435,1,295.691102
384.960475,173130.0943,0.00186924,0.882046655,0.00186924,3347.676597,5.901394651,0.018491681,1,8450.859681,25.91927954,1.90E-05,1,0.002119208,314.8820179
264.170286,162282.5552,0.08392558,0.001764421,0.001764421,-187.3383456,-4.582162684,0.0135186,1,0,0,0,0.917693618,1,264.170286
292.175402,157264.9075,0.04697747,0.014081651,0.014081651,1185.584002,0.638940208,0.015436682,1,1440.897253,5.089625142,1.80E-05,0.966634338,1,292.175402
279.317515,169265.4376,0.19927799,0.005625857,0.005625857,427.9742406,-2.653037747,0.013707763,1,470.110932,1.69087252,1.80E-05,0.805252244,1,279.317515
268.701542,112890.2812,0.06630813,0.003747595,0.003747595,38.17746297,-0.715951982,0.019774955,1,0,0,0,0.937204132,1,268.701542
332.490238,198774.0506,0.04274204,0.098139883,0.04274204,3660.092923,6.852384239,0.013902372,1,4478.049643,14.82481186,1.83E-05,1,0.43552161,319.2150189
276.790782,195656.1291,0.14007365,0.00408389,0.00408389,282.7091287,-4.386358375,0.011749317,1,279.1754373,1.00247263,1.80E-05,0.863452595,1,276.790782
243.386568,174209.7063,0.06388197,0.000225521,0.000225521,-863.9905238,-7.844060744,0.011594164,1,0,0,0,0.936329192,1,243.386568
360.910677,133600.2759,0.02771089,0.485494985,0.02771089,3818.422661,10.3075739,0.02246091,1,6623.748078,21.02047708,1.86E-05,1,0.057077603,313.8751001
296.24538,178264.6306,0.07433679,0.015962503,0.015962503,1387.939972,0.293348166,0.013807573,1,1747.970576,6.132074283,1.81E-05,0.940678798,1,296.24538
251.910614,74343.2337,0.12209192,0.001236492,0.001236492,-560.5462146,0.454795305,0.028153683,1,0,0,0,0.87899495,1,251.910614
369.575829,150398.5153,0.0869915,0.596579992,0.0869915,6766.75589,18.76110141,0.020427341,1,7280.745094,22.81848772,1.87E-05,1,0.145816992,329.3798903
326.739623,195379.0207,0.10547155,0.075976414,0.075976414,4992.39323,11.34006507,0.013893921,1,4044.611766,13.50998535,1.83E-05,0.968079672,1,326.739623
359.673825,147558.8721,0.10333802,0.419391132,0.10333802,7214.099805,20.43957111,0.020258762,1,6530.303024,20.7603962,1.86E-05,1,0.246400107,330.6655239
258.984533,107442.7225,0.09621924,0.001668793,0.001668793,-338.0828672,-1.733577357,0.020023969,1,0,0,0,0.905291505,1,258.984533
310.643433,149923.4238,0.04006866,0.043299912,0.04006866,2899.777608,6.808058833,0.017218442,1,2831.710116,9.705903974,1.81E-05,1,0.925375081,309.5451204
360.602717,100849.749,0.05600019,0.634154832,0.05600019,5095.983373,16.86544501,0.029727256,1,6599.970319,20.95625773,1.86E-05,1,0.08830681,315.6771954
310.6995,190139.5423,0.19510638,0.034282066,0.034282066,2637.339004,3.961973983,0.013577851,1,2836.577741,9.719223959,1.81E-05,0.833466576,1,310.6995
305.014269,137664.4185,0.06664298,0.034495772,0.034495772,2483.836577,6.147349699,0.018412029,1,2407.695081,8.329149508,1.81E-05,0.966704228,1,305.014269
313.890624,124103.2204,0.04569542,0.062231569,0.04569542,3251.247476,9.527426853,0.021020202,1,3075.779707,10.48901713,1.82E-05,1,0.734280383,309.3230574
331.089352,151779.7026,0.02413351,0.120231038,0.02413351,2779.550177,6.162335823,0.018133022,1,4371.73781,14.50698552,1.83E-05,1,0.200726122,308.7675483
297.596197,161684.9243,0.15198762,0.019080733,0.019080733,1569.279949,1.728667947,0.01529387,1,1849.455,6.474873034,1.81E-05,0.864507823,1,297.596197
256.458788,84141.1251,0.05991144,0.001685036,0.001685036,-408.8492546,0.022798185,0.02532377,1,0,0,0,0.941675317,1,256.458788
317.450652,159586.1854,0.01478802,0.058373088,0.01478802,1956.667489,3.055071482,0.016533638,1,3344.402245,11.33794143,1.82E-05,1,0.253336262,301.9054679
253.677852,100489.2392,0.01909375,0.001085589,0.001085589,-518.2811006,-1.881716548,0.020970218,1,0,0,0,0.981972268,1,253.677852
288.780744,128014.9383,0.11971307,0.013944129,0.013944129,1082.301356,1.992815404,0.018744882,1,1184.39506,4.208396203,1.80E-05,0.892735347,1,288.780744
263.572836,181512.8254,0.10410369,0.001497614,0.001497614,-218.4088666,-5.63123222,0.012057214,1,0,0,0,0.89724003,1,263.572836
255.291434,160156.9252,0.02373957,0.000795956,0.000795956,-489.7037227,-5.641445354,0.013234936,1,0,0,0,0.977038109,1,255.291434
359.797697,190633.5111,0.18194404,0.326774652,0.18194404,10774.92076,29.20036656,0.015670873,1,6540.286477,20.78591903,1.86E-05,1,0.556787495,346.4056334
276.629078,153547.9564,0.17294988,0.005137368,0.005137368,328.7145824,-2.202467566,0.014965998,1,266.156066,0.958163453,1.80E-05,0.831320921,1,276.629078
319.13693,192598.3906,0.19357236,0.052792784,0.052792784,3721.070724,7.395399433,0.013768136,1,3471.904893,11.736637,1.82E-05,0.851374046,1,319.13693
262.503484,111892.6747,0.07523669,0.00220314,0.00220314,-211.8936343,-1.585835224,0.019489335,1,0,0,0,0.926805192,1,262.503484
286.632876,65974.1182,0.11716433,0.023503764,0.023503764,1455.209806,8.787664076,0.036110255,1,1021.232952,3.645168964,1.80E-05,0.904085073,1,286.632876
248.979028,165234.7147,0.13554483,0.000419109,0.000419109,-691.2483115,-6.702071264,0.012508211,1,0,0,0,0.864817623,1,248.979028
259.001176,167706.5596,0.18561636,0.001073454,0.001073454,-369.6839593,-5.555663922,0.012823262,1,0,0,0,0.815258782,1,259.001176
371.234612,190562.5271,0.03860695,0.501128999,0.03860695,4615.002108,9.832991553,0.016198191,1,7407.174992,23.15778272,1.88E-05,1,0.077039944,324.187879
349.114558,136354.5179,0.02942475,0.296879884,0.02942475,3549.358213,9.422991795,0.021286213,1,5731.623118,18.5071785,1.85E-05,1,0.099113317,312.5899326
276.608778,60041.1996,0.01794347,0.013077254,0.013077254,693.1402321,6.908818342,0.03829028,1,262.9284452,0.952585273,1.80E-05,0.995069304,1,276.608778
331.498397,130527.748,0.08292108,0.142436029,0.08292108,5453.002666,16.13224096,0.021105301,1,4402.247423,14.60025207,1.83E-05,1,0.582163661,321.8052121
243.169499,61035.8599,0.15684063,0.000625851,0.000625851,-841.1168135,0.960793959,0.033102736,1,0,0,0,0.843687392,1,243.169499
286.463393,90202.9371,0.13224072,0.017014593,0.017014593,1155.852704,5.159019514,0.026392644,1,1008.8588,3.600461156,1.80E-05,0.882779413,1,286.463393
263.500148,158746.8933,0.01626273,0.001699865,0.001699865,-209.4903457,-4.483489975,0.013784769,1,0,0,0,0.985412338,1,263.500148
247.407623,113172.5853,0.1069542,0.000521827,0.000521827,-727.4769841,-3.705210853,0.018155511,1,0,0,0,0.893512059,1,247.407623
341.963053,76057.9946,0.03711764,0.391533016,0.03711764,3691.369708,14.84291102,0.037378871,1,5190.718153,16.94494944,1.84E-05,1,0.094800792,304.5549095
303.287005,187827.0019,0.11269925,0.022944095,0.022944095,1908.391549,1.629914187,0.013416667,1,2278.463384,7.901269611,1.81E-05,0.908137135,1,303.287005
314.472565,85634.2746,0.07870848,0.092913492,0.07870848,4762.603265,17.4824696,0.030518494,1,3118.984593,10.62875683,1.82E-05,1,0.84711572,311.7641608
279.912575,195652.9606,0.13892411,0.005075307,0.005075307,418.5333229,-3.892843541,0.01188283,1,515.6210586,1.851932351,1.80E-05,0.865468408,1,279.912575
321.698024,184635.6358,0.01287723,0.062684255,0.01287723,1993.082735,1.924541789,0.014481932,1,3664.660381,12.33866877,1.82E-05,1,0.205430056,304.0646467
361.704815,92038.8597,0.11931263,0.724156663,0.11931263,8004.235807,26.79297377,0.032665361,1,6683.303118,21.18745307,1.86E-05,1,0.164760799,324.1581508
302.401455,158485.519,0.18016878,0.025819738,0.025819738,2014.239232,3.403660966,0.015855237,1,2211.300585,7.681248877,1.81E-05,0.841560081,1,302.401455
383.093598,156080.0693,0.13910121,0.91842527,0.13910121,9539.030173,26.87526337,0.020399509,1,8308.388467,25.54912792,1.89E-05,1,0.151456209,338.6782753
344.560192,73805.0867,0.13708516,0.451299688,0.13708516,8299.569647,29.6604619,0.038798911,1,5386.736457,17.51611934,1.84E-05,1,0.303756381,321.0075541
359.575383,85510.9232,0.13568695,0.717871453,0.13568695,8684.404875,29.51593988,0.0349496,1,6521.97719,20.7404569,1.86E-05,1,0.189012879,324.6487481
278.353815,71523.3443,0.00927699,0.012412188,0.00927699,571.9179289,5.027226611,0.032344698,1,395.3868837,1.429201486,1.80E-05,1,0.747409739,276.1940059
359.504726,94834.0625,0.07337302,0.64611523,0.07337302,5852.810624,19.82247769,0.031514928,1,6516.75982,20.72546293,1.86E-05,1,0.11356027,317.6795487
264.221188,93227.396,0.05946254,0.003076725,0.003076725,-120.9389621,0.276458222,0.023548177,1,0,0,0,0.943440166,1,264.221188
320.382368,105341.0614,0.17084651,0.102606423,0.102606423,6014.881857,19.70454539,0.025270002,1,3564.331384,12.03065523,1.82E-05,0.92395746,1,320.382368
334.289989,147794.3332,0.01334069,0.143268143,0.01334069,2384.760167,4.978605113,0.018803346,1,4612.965896,15.23229475,1.83E-05,1,0.093116933,305.0904867
331.09375,103038.4183,0.02244568,0.176902426,0.02244568,2706.03106,9.130234106,0.026712854,1,4371.327885,14.50844194,1.83E-05,1,0.126881697,302.8121272
290.465883,143593.4432,0.07395328,0.013845927,0.013845927,1125.974893,1.189176657,0.016808023,1,1311.767726,4.647214763,1.80E-05,0.93904872,1,290.465883
320.815863,108645.5667,0.17959701,0.101700284,0.101700284,5986.476673,19.35922555,0.024534384,1,3597.032076,12.13246623,1.82E-05,0.913284259,1,320.815863
295.09392,92231.2447,0.02942971,0.028694923,0.028694923,1934.766246,7.640385874,0.026590675,1,1659.764992,5.8390034,1.81E-05,0.999243505,1,295.09392
364.698273,164572.0919,0.190004,0.455819025,0.190004,11292.6373,31.93448779,0.018403432,1,6911.092073,21.81089879,1.87E-05,1,0.416840873,344.4053266
270.709162,118181.264,0.14684998,0.004242327,0.004242327,118.5454861,-0.797820818,0.01903068,1,0,0,0,0.856784781,1,270.709162
246.890693,103237.9846,0.06940986,0.000542785,0.000542785,-740.6387927,-2.995333744,0.019862791,1,0,0,0,0.931095524,1,246.890693
325.260661,73398.0141,0.12182551,0.187571711,0.12182551,7032.486462,25.86291573,0.036825021,1,3931.302505,13.16924199,1.83E-05,1,0.649487652,317.4396473
293.874913,136481.1263,0.12684046,0.018018268,0.018018268,1414.294995,2.609220403,0.017892506,1,1568.647016,5.526875034,1.81E-05,0.889181042,1,293.874913
377.121765,170902.7592,0.11669449,0.686663379,0.11669449,8340.111551,22.51395245,0.018340931,1,7854.129851,24.35329054,1.89E-05,1,0.169944246,337.123857
345.481159,125613.4732,0.06364904,0.276457543,0.06364904,4994.790383,14.891159,0.022862309,1,5457.034052,17.71709864,1.85E-05,1,0.230230795,319.0256448
344.13995,67845.7846,0.14382095,0.481992074,0.14382095,8592.912541,31.25818864,0.042155319,1,5354.920969,17.42404555,1.84E-05,1,0.298388621,320.2223497
324.757592,117033.383,0.1696089,0.114917816,0.114917816,6699.740311,20.95958889,0.023053232,1,3894.076742,13.05225425,1.82E-05,0.938207903,1,324.757592
315.529207,168147.6563,0.15182315,0.050135709,0.050135709,3496.616407,7.802869417,0.015592651,1,3199.856014,10.88073156,1.82E-05,0.892945295,1,315.529207
254.764035,66911.2546,0.06683703,0.001805213,0.001805213,-451.2293633,1.760704918,0.031638255,1,0,0,0,0.934850574,1,254.764035
319.571029,134081.7036,0.1834903,0.077416118,0.077416118,4850.436767,14.0334724,0.019803987,1,3503.677684,11.83946311,1.82E-05,0.885024892,1,319.571029
299.682938,139548.6929,0.17324653,0.025009391,0.025009391,1899.390238,4.076836151,0.017845565,1,2006.262931,7.001288875,1.81E-05,0.847960444,1,299.682938
297.362485,140794.4129,0.1254108,0.021594064,0.021594064,1677.296274,3.249713317,0.01755041,1,1831.500235,6.415785314,1.81E-05,0.89389196,1,297.362485
377.93223,137867.0806,0.15179391,0.872422356,0.15179391,9962.229432,29.26116975,0.022781192,1,7915.316173,24.51701238,1.89E-05,1,0.173991312,337.2536455
259.414614,56001.0943,0.0168266,0.003323127,0.003323127,-246.6072507,4.031205109,0.038497275,1,0,0,0,0.986451503,1,259.414614
340.493765,94245.5034,0.1336097,0.29653031,0.1336097,8018.001471,26.78518099,0.0300211,1,5080.106163,16.61980978,1.84E-05,1,0.450576873,324.8144329
326.339237,125077.3389,0.10773464,0.116189354,0.10773464,6421.559405,19.54174058,0.021676626,1,4013.3625,13.41821873,1.83E-05,1,0.927233319,324.954542
323.810873,140113.4641,0.17193457,0.091668106,0.091668106,5619.11896,16.09217404,0.019201057,1,3823.115183,12.83213053,1.82E-05,0.91163311,1,323.810873
259.221364,68813.5183,0.17759422,0.002658439,0.002658439,-283.2633819,2.179647255,0.03130289,1,0,0,0,0.824597923,1,259.221364
353.289538,121462.17,0.00580294,0.395246914,0.00580294,2600.40163,7.008642328,0.024183923,1,6046.949003,19.40582106,1.85E-05,1,0.01468181,304.2328696
246.157349,80294.016,0.0480884,0.000647274,0.000647274,-755.080718,-0.965948454,0.025468289,1,0,0,0,0.952528147,1,246.157349
351.616826,170055.4933,0.16959312,0.264237888,0.16959312,9970.903747,27.77689245,0.017169734,1,5921.199237,19.04648141,1.85E-05,1,0.641819843,341.9190549
261.269735,132428.7786,0.0399235,0.001668026,0.001668026,-273.700997,-3.222867439,0.016386802,1,0,0,0,0.961680609,1,261.269735
290.496883,179659.0469,0.19966979,0.011100337,0.011100337,1000.486546,-1.115006223,0.013433486,1,1314.722422,4.65514694,1.80E-05,0.809313867,1,290.496883
374.783241,199575.9585,0.17009799,0.543088175,0.17009799,10691.80293,28.43762842,0.015598863,1,7676.779481,23.88011639,1.88E-05,1,0.313205107,347.0612453
245.092504,164687.7389,0.03997285,0.000284274,0.000284274,-810.6380473,-7.158706374,0.012352424,1,0,0,0,0.960300138,1,245.092504
253.370519,134687.3051,0.14749577,0.000787672,0.000787672,-543.7677262,-4.41587875,0.015621971,1,0,0,0,0.853176253,1,253.370519
314.361379,158902.5602,0.08662892,0.049875924,0.049875924,3451.192869,8.127400302,0.016439054,1,3111.778471,10.60160477,1.82E-05,0.961317688,1,314.361379
259.828812,69525.9475,0.14015138,0.002781306,0.002781306,-260.112499,2.18301847,0.031054754,1,0,0,0,0.862246793,1,259.828812
340.728738,69818.6927,0.01019094,0.403964326,0.01019094,2434.477744,11.27862284,0.04057409,1,5097.474898,16.67212204,1.84E-05,1,0.025227327,295.554065
247.825704,152979.5998,0.03110997,0.00040332,0.00040332,-724.4312016,-6.196023096,0.013448797,1,0,0,0,0.96928096,1,247.825704
273.07034,174121.2816,0.11314751,0.003510913,0.003510913,149.9886255,-3.9035146,0.013025502,1,0,0,0,0.889977122,1,273.07034
275.283577,109123.0861,0.11363554,0.006560132,0.006560132,357.0334598,0.74047549,0.020961063,1,163.2889833,0.588297022,1.80E-05,0.892217525,1,275.283577
339.896613,174506.2707,0.10022174,0.156371885,0.10022174,6481.048665,16.91390067,0.016183095,1,5036.240573,16.48652786,1.84E-05,1,0.640919177,331.2901855
265.507046,130387.394,0.17369876,0.002465803,0.002465803,-114.0988099,-2.485534641,0.016914883,1,0,0,0,0.828343773,1,265.507046
372.318045,158607.63,0.05668385,0.624651643,0.05668385,5470.331884,14.13867281,0.019517001,1,7488.9898,23.37946149,1.88E-05,1,0.090744738,325.132365
371.254458,182675.2279,0.03351042,0.522911599,0.03351042,4384.243725,9.41658461,0.016898766,1,7408.574018,23.16194999,1.88E-05,1,0.064084293,322.2006017
358.579849,184691.8851,0.09318023,0.321596847,0.09318023,6718.002296,17.03372847,0.016136082,1,6448.023674,20.52936228,1.86E-05,1,0.289742362,333.1893806
379.607465,175022.2143,0.05058351,0.7302557,0.05058351,5407.775781,12.99011161,0.018034285,1,8043.241909,24.85290099,1.89E-05,1,0.069268217,326.5899829
313.291408,54650.6333,0.19841715,0.136617637,0.136617637,7346.262178,29.25725417,0.047634577,1,3029.554535,10.34563311,1.82E-05,0.928421617,1,313.291408
344.535269,135161.2784,0.19417035,0.246829382,0.19417035,10872.94389,32.41829937,0.021163471,1,5385.755347,17.50998804,1.84E-05,1,0.786658169,339.3862817
319.817254,80195.9115,0.19853176,0.130874173,0.130874173,7277.77623,25.87952397,0.033133204,1,3521.376379,11.89789303,1.82E-05,0.92215444,1,319.817254
361.639628,186991.8212,0.01733082,0.357602742,0.01733082,3365.841372,5.954292064,0.016080925,1,6679.695824,21.17258456,1.86E-05,1,0.04846389,316.2131479
314.729602,148572.7353,0.04943801,0.054376744,0.04943801,3443.073227,8.658245375,0.017603409,1,3139.339066,10.68982174,1.82E-05,1,0.909175615,313.286465
270.338191,190589.7278,0.03708596,0.002556829,0.002556829,25.96309285,-5.115236603,0.011779031,1,0,0,0,0.965382358,1,270.338191
249.561598,125091.3205,0.10451639,0.000585369,0.000585369,-662.9892032,-4.277005012,0.016567519,1,0,0,0,0.896008105,1,249.561598
314.308768,63947.6628,0.14746742,0.123272601,0.123272601,6772.602214,26.19288295,0.040841569,1,3106.30616,10.58968289,1.82E-05,0.972403259,1,314.308768
246.903553,110902.194,0.03038558,0.000506113,0.000506113,-742.6509018,-3.598352362,0.018489665,1,0,0,0,0.970105403,1,246.903553
258.567987,78205.3727,0.16882827,0.002203963,0.002203963,-323.5609103,0.961572552,0.02747198,1,0,0,0,0.833007648,1,258.567987
319.740583,169688.4205,0.00533062,0.061758207,0.00533062,1595.300349,1.224749339,0.015662155,1,3517.005184,11.87912856,1.82E-05,1,0.086314358,298.4946787
365.469142,83697.4918,0.06882435,0.916188994,0.06882435,5823.475918,20.68995218,0.036302614,1,6968.395392,21.97199803,1.87E-05,1,0.075120254,315.3725319
324.223083,196843.1446,0.1942027,0.066686375,0.066686375,4498.268971,9.707650746,0.013685045,1,3855.046159,12.92748424,1.82E-05,0.863372481,1,324.223083
304.648545,62560.3867,0.174506,0.074193283,0.074193283,4270.866468,18.51279077,0.040472096,1,2378.929853,8.239245421,1.81E-05,0.891648316,1,304.648545
